county,year,pop
39095,2002,460915
39095,2003,463174
39095,2004,463726
39095,2005,464634
39095,2006,465064
39095,2007,466650
39095,2008,464938
39095,2009,463493
39095,2010,441571
39095,2011,439602
39095,2012,437135
39095,2013,999999
39095,2014,999999
39097,2001,40175
39097,2002,40353
39097,2003,40578
39097,2004,40714
39097,2005,40781
39097,2006,41269
39097,2007,41702
39097,2008,41856
39097,2009,42539
39097,2010,43393
39097,2011,43065
39097,2012,42968
39097,2013,999999
39097,2014,999999
39099,2001,254855
39099,2002,252205
39099,2003,250382
39099,2004,248133
39099,2005,245598
39099,2006,243646
39099,2007,240767
39099,2008,238609
39099,2009,236735
39099,2010,238385
39099,2011,237292
39099,2012,235777
39099,2013,999999
39099,2014,999999
39101,2001,66004
39101,2002,65878
39101,2003,65900
39101,2004,65738
39101,2005,65712
39101,2006,65465
39101,2007,65504
39101,2008,65629
39101,2009,65655
39101,2010,66454
39101,2011,66547
39101,2012,66229
39101,2013,999999
39101,2014,999999
39103,2001,154630
39103,2002,157925
39103,2003,160803
39103,2004,163694
39103,2005,165712
39103,2006,168227
39103,2007,169894
39103,2008,171861
39103,2009,174035
39103,2010,172543
39103,2011,173463
39103,2012,173669
39103,2013,999999
39103,2014,999999
39105,2001,23018
39105,2002,23103
39105,2003,23124
39105,2004,23087
39105,2005,23061
39105,2006,22960
39105,2007,22903
39105,2008,22730
39105,2009,22838
39105,2010,23729
39105,2011,23699
39105,2012,23602
39105,2013,999999
39105,2014,999999
39107,2001,40786
39107,2002,40774
39107,2003,40712
39107,2004,40726
39107,2005,40755
39107,2006,40814
39107,2007,40809
39107,2008,40760
39107,2009,40666
39107,2010,40784
39107,2011,40816
39107,2012,40850
39107,2013,999999
39107,2014,999999
39109,2001,99111
39109,2002,99229
39109,2003,99552
39109,2004,100048
39109,2005,100638
39109,2006,100943
39109,2007,100945
39109,2008,101128
39109,2009,101256
39109,2010,102478
39109,2011,102835
39109,2012,103103
39109,2013,999999
39109,2014,999999
39111,2001,15026
39111,2002,14845
39111,2003,14800
39111,2004,14788
39111,2005,14543
39111,2006,14345
39111,2007,14228
39111,2008,14208
39111,2009,14058
39111,2010,14579
39111,2011,14719
39111,2012,14578
39111,2013,999999
39111,2014,999999
39113,2001,555128
39113,2002,552367
39113,2003,550494
39113,2004,548002
39113,2005,544833
39113,2006,541077
39113,2007,538123
39113,2008,534901
39113,2009,532562
39113,2010,536217
39113,2011,534882
39113,2012,534692
39113,2013,999999
39113,2014,999999
39115,2001,14790
39115,2002,14679
39115,2003,14670
39115,2004,14714
39115,2005,14711
39115,2006,14601
39115,2007,14518
39115,2008,14358
39115,2009,14288
39115,2010,15064
39115,2011,15086
39115,2012,14966
39115,2013,999999
39115,2014,999999
39117,2001,32390
39117,2002,32868
39117,2003,33376
39117,2004,33836
39117,2005,34033
39117,2006,34283
39117,2007,34637
39117,2008,34576
39117,2009,34642
39117,2010,34818
39117,2011,34901
39117,2012,34972
39117,2013,999999
39117,2014,999999
39119,2001,84689
39119,2002,85064
39119,2003,85079
39119,2004,85137
39119,2005,85115
39119,2006,85321
39119,2007,85190
39119,2008,84986
39119,2009,84884
39119,2010,86220
39119,2011,86241
39119,2012,85872
39119,2013,999999
39119,2014,999999
39121,2001,13935
39121,2002,13955
39121,2003,14084
39121,2004,14164
39121,2005,13981
39121,2006,14344
39121,2007,14308
39121,2008,14264
39121,2009,14311
39121,2010,14634
39121,2011,14700
39121,2012,14583
39121,2013,999999
39121,2014,999999
39123,2001,40974
39123,2002,40917
39123,2003,41130
39123,2004,41305
39123,2005,41298
39123,2006,41234
39123,2007,41196
39123,2008,40989
39123,2009,40945
39123,2010,41394
39123,2011,41391
39123,2012,41307
39123,2013,999999
39123,2014,999999
39125,2001,20091
39125,2002,19807
39125,2003,19635
39125,2004,19476
39125,2005,19404
39125,2006,19273
39125,2007,19189
39125,2008,19069
39125,2009,18994
39125,2010,19577
39125,2011,19398
39125,2012,19270
39125,2013,999999
39125,2014,999999
39127,2001,34295
39127,2002,34455
39127,2003,34659
39127,2004,34742
39127,2005,34780
39127,2006,34867
39127,2007,34952
39127,2008,35443
39127,2009,35359
39127,2010,36035
39127,2011,36207
39127,2012,35991
39127,2013,999999
39127,2014,999999
39129,2001,52259
39129,2002,51548
39129,2003,51629
39129,2004,51754
39129,2005,52356
39129,2006,53379
39129,2007,54272
39129,2008,54579
39129,2009,54734
39129,2010,55723
39129,2011,55961
39129,2012,56326
39129,2013,999999
39129,2014,999999
39131,2001,27752
39131,2002,27903
39131,2003,27962
39131,2004,28022
39131,2005,27776
39131,2006,27954
39131,2007,27915
39131,2008,27909
39131,2009,27722
39131,2010,28732
39131,2011,28625
39131,2012,28486
39131,2013,999999
39131,2014,999999
39133,2001,153012
39133,2002,153684
39133,2003,154457
39133,2004,154813
39133,2005,155025
39133,2006,154893
39133,2007,155916
39133,2008,156639
39133,2009,157530
39133,2010,161450
39133,2011,161868
39133,2012,161427
39133,2013,999999
39133,2014,999999
39135,2001,42284
39135,2002,42313
39135,2003,42211
39135,2004,42056
39135,2005,41886
39135,2006,41833
39135,2007,41651
39135,2008,41651
39135,2009,41422
39135,2010,42174
39135,2011,42017
39135,2012,41880
39135,2013,999999
39135,2014,999999
39137,2001,34742
39137,2002,34615
39137,2003,34682
39137,2004,34578
39137,2005,34652
39137,2006,34606
39137,2007,34560
39137,2008,34450
39137,2009,34377
39137,2010,34460
39137,2011,34395
39137,2012,34189
39137,2013,999999
39137,2014,999999
39139,2001,128009
39139,2002,128068
39139,2003,127826
39139,2004,127459
39139,2005,126946
39139,2006,126398
39139,2007,126039
39139,2008,125081
39139,2009,124490
39139,2010,124174
39139,2011,123062
39139,2012,122590
39139,2013,999999
39139,2014,999999
39141,2001,73590
39141,2002,73895
39141,2003,74303
39141,2004,74326
39141,2005,74800
39141,2006,75316
39141,2007,75927
39141,2008,76129
39141,2009,75972
39141,2010,78099
39141,2011,77576
39141,2012,77418
39141,2013,999999
39141,2014,999999
39143,2001,61684
39143,2002,61695
39143,2003,61409
39143,2004,61436
39143,2005,61232
39143,2006,60994
39143,2007,60735
39143,2008,60265
39143,2009,60071
39143,2010,60876
39143,2011,60591
39143,2012,60492
39143,2013,999999
39143,2014,999999
39145,2001,78385
39145,2002,77906
39145,2003,77150
39145,2004,76347
39145,2005,76155
39145,2006,76189
39145,2007,76419
39145,2008,76453
39145,2009,76334
39145,2010,79529
39145,2011,79226
39145,2012,78586
39145,2013,999999
39145,2014,999999
39147,2001,58310
39147,2002,57934
39147,2003,57738
39147,2004,57511
39147,2005,57217
39147,2006,56882
39147,2007,56739
39147,2008,56564
39147,2009,56152
39147,2010,56626
39147,2011,56434
39147,2012,56038
39147,2013,999999
39147,2014,999999
39149,2001,48276
39149,2002,48259
39149,2003,48301
39149,2004,48296
39149,2005,48501
39149,2006,48524
39149,2007,48690
39149,2008,48853
39149,2009,48990
39149,2010,49311
39149,2011,49243
39149,2012,49133
39149,2013,999999
39149,2014,999999
39151,2001,378403
39151,2002,378772
39151,2003,379234
39151,2004,379405
39151,2005,378868
39151,2006,379078
39151,2007,379823
39151,2008,380105
39151,2009,379466
39151,2010,375470
39151,2011,374265
39151,2012,374807
39151,2013,999999
39151,2014,999999
39153,2001,545276
39153,2002,545922
39153,2003,545829
39153,2004,545774
39153,2005,545624
39153,2006,545120
39153,2007,544643
39153,2008,543315
39153,2009,542405
39153,2010,541674
39153,2011,541247
39153,2012,541050
39153,2013,999999
39153,2014,999999
39155,2001,223888
39155,2002,222233
39155,2003,220357
39155,2004,218851
39155,2005,217034
39155,2006,215158
39155,2007,213245
39155,2008,211156
39155,2009,210157
39155,2010,209868
39155,2011,208915
39155,2012,207371
39155,2013,999999
39155,2014,999999
39157,2001,91141
39157,2002,91385
39157,2003,91436
39157,2004,91600
39157,2005,91345
39157,2006,91163
39157,2007,91307
39157,2008,91261
39157,2009,91137
39157,2010,92560
39157,2011,92514
39157,2012,92452
39157,2013,999999
39157,2014,999999
39159,2001,42479
39159,2002,42899
39159,2003,43719
39159,2004,44642
39159,2005,45387
39159,2006,46680
39159,2007,47719
39159,2008,48339
39159,2009,48903
39159,2010,52416
39159,2011,53126
39159,2012,52834
39159,2013,999999
39159,2014,999999
39161,2001,29393
39161,2002,29251
39161,2003,29154
39161,2004,29145
39161,2005,29035
39161,2006,29070
39161,2007,28893
39161,2008,28735
39161,2009,28496
39161,2010,28664
39161,2011,28698
39161,2012,28715
39161,2013,999999
39161,2014,999999
39163,2001,12930
39163,2002,13015
39163,2003,13165
39163,2004,13188
39163,2005,13221
39163,2006,13339
39163,2007,13362
39163,2008,13219
39163,2009,13228
39163,2010,13415
39163,2011,13401
39163,2012,13232
39163,2013,999999
39163,2014,999999
39165,2001,166848
39165,2002,173787
39165,2003,180779
39165,2004,187672
39165,2005,194167
39165,2006,199298
39165,2007,204045
39165,2008,207425
39165,2009,210712
39165,2010,213531
39165,2011,215780
39165,2012,217788
39165,2013,999999
39165,2014,999999
39167,2001,62751
39167,2002,62415
39167,2003,62393
39167,2004,62439
39167,2005,61936
39167,2006,61673
39167,2007,61448
39167,2008,61200
39167,2009,61048
39167,2010,61709
39167,2011,61546
39167,2012,61494
39167,2013,999999
39167,2014,999999
39169,2001,112109
39169,2002,112576
39169,2003,112826
39169,2004,112954
39169,2005,113209
39169,2006,113804
39169,2007,113748
39169,2008,114156
39169,2009,114222
39169,2010,114433
39169,2011,114654
39169,2012,115045
39169,2013,999999
39169,2014,999999
39171,2001,39070
39171,2002,38919
39171,2003,38663
39171,2004,38602
39171,2005,38392
39171,2006,38366
39171,2007,38338
39171,2008,38109
39171,2009,37816
39171,2010,37535
39171,2011,37586
39171,2012,37553
39171,2013,999999
39171,2014,999999
39173,2001,122029
39173,2002,122208
39173,2003,122726
39173,2004,124066
39173,2005,124592
39173,2006,124868
39173,2007,125047
39173,2008,124989
39173,2009,125380
39173,2010,125939
39173,2011,127268
39173,2012,128609
39173,2013,999999
39173,2014,999999
39175,2001,22776
39175,2002,22772
39175,2003,22730
39175,2004,22797
39175,2005,22663
39175,2006,22540
39175,2007,22488
39175,2008,22409
39175,2009,22394
39175,2010,22592
39175,2011,22658
39175,2012,22595
39175,2013,999999
39175,2014,999999
40001,2001,21066
40001,2002,21179
40001,2003,21285
40001,2004,21371
40001,2005,21599
40001,2006,21858
40001,2007,21938
40001,2008,21857
40001,2009,21857
40001,2010,22732
40001,2011,22518
40001,2012,22252
40001,2013,999999
40001,2014,999999
40003,2001,5926
40003,2002,5886
40003,2003,5800
40003,2004,5748
40003,2005,5656
40003,2006,5584
40003,2007,5571
40003,2008,5565
40003,2009,5481
40003,2010,5632
40003,2011,5646
40003,2012,5653
40003,2013,999999
40003,2014,999999
40005,2001,13896
40005,2002,13987
40005,2003,14155
40005,2004,14290
40005,2005,14288
40005,2006,14308
40005,2007,14453
40005,2008,14573
40005,2009,14498
40005,2010,14163
40005,2011,14121
40005,2012,13978
40005,2013,999999
40005,2014,999999
40007,2001,5641
40007,2002,5564
40007,2003,5519
40007,2004,5452
40007,2005,5403
40007,2006,5313
40007,2007,5325
40007,2008,5242
40007,2009,5270
40007,2010,5638
40007,2011,5631
40007,2012,5584
40007,2013,999999
40007,2014,999999
40009,2001,19778
40009,2002,19849
40009,2003,19205
40009,2004,18164
40009,2005,18630
40009,2006,19315
40009,2007,20787
40009,2008,21494
40009,2009,21116
40009,2010,22053
40009,2011,22323
40009,2012,23123
40009,2013,999999
40009,2014,999999
40011,2001,12022
40011,2002,11628
40011,2003,11188
40011,2004,12702
40011,2005,12748
40011,2006,12493
40011,2007,12607
40011,2008,12668
40011,2009,12609
40011,2010,9898
40011,2011,9683
40011,2012,9814
40011,2013,999999
40011,2014,999999
40013,2001,36462
40013,2002,36768
40013,2003,36872
40013,2004,37367
40013,2005,37658
40013,2006,38956
40013,2007,39474
40013,2008,40463
40013,2009,40783
40013,2010,42626
40013,2011,43135
40013,2012,43458
40013,2013,999999
40013,2014,999999
40015,2001,29874
40015,2002,29828
40015,2003,29925
40015,2004,29903
40015,2005,29689
40015,2006,29637
40015,2007,28479
40015,2008,29329
40015,2009,30393
40015,2010,29676
40015,2011,29611
40015,2012,29680
40015,2013,999999
40015,2014,999999
40017,2001,89521
40017,2002,90699
40017,2003,92230
40017,2004,94501
40017,2005,97147
40017,2006,100421
40017,2007,103948
40017,2008,106755
40017,2009,109668
40017,2010,116332
40017,2011,119438
40017,2012,122543
40017,2013,999999
40017,2014,999999
40019,2001,45595
40019,2002,45887
40019,2003,46150
40019,2004,46604
40019,2005,46632
40019,2006,46980
40019,2007,47287
40019,2008,47716
40019,2009,48326
40019,2010,47791
40019,2011,48085
40019,2012,48099
40019,2013,999999
40019,2014,999999
40021,2001,43032
40021,2002,43518
40021,2003,43853
40021,2004,44129
40021,2005,44408
40021,2006,45036
40021,2007,45065
40021,2008,45667
40021,2009,46029
40021,2010,47118
40021,2011,47740
40021,2012,48051
40021,2013,999999
40021,2014,999999
40023,2001,15143
40023,2002,15248
40023,2003,15138
40023,2004,15168
40023,2005,15087
40023,2006,15091
40023,2007,15002
40023,2008,14885
40023,2009,14872
40023,2010,15228
40023,2011,15248
40023,2012,15173
40023,2013,999999
40023,2014,999999
40025,2001,3053
40025,2002,2974
40025,2003,2896
40025,2004,2794
40025,2005,2708
40025,2006,2684
40025,2007,2655
40025,2008,2585
40025,2009,2630
40025,2010,2457
40025,2011,2484
40025,2012,2392
40025,2013,999999
40025,2014,999999
40027,2001,212541
40027,2002,215733
40027,2003,219499
40027,2004,222373
40027,2005,225835
40027,2006,232379
40027,2007,235906
40027,2008,240568
40027,2009,244589
40027,2010,256923
40027,2011,261950
40027,2012,266199
40027,2013,999999
40027,2014,999999
40029,2001,5998
40029,2002,5931
40029,2003,5890
40029,2004,5836
40029,2005,5690
40029,2006,5613
40029,2007,5654
40029,2008,5672
40029,2009,5856
40029,2010,5894
40029,2011,5936
40029,2012,5906
40029,2013,999999
40029,2014,999999
40031,2001,112236
40031,2002,112009
40031,2003,110484
40031,2004,113630
40031,2005,111866
40031,2006,112293
40031,2007,114503
40031,2008,112249
40031,2009,113228
40031,2010,125387
40031,2011,126096
40031,2012,126609
40031,2013,999999
40031,2014,999999
40033,2001,6430
40033,2002,6375
40033,2003,6431
40033,2004,6394
40033,2005,6449
40033,2006,6393
40033,2007,6367
40033,2008,6267
40033,2009,6281
40033,2010,6174
40033,2011,6159
40033,2012,6146
40033,2013,999999
40033,2014,999999
40035,2001,14768
40035,2002,14742
40035,2003,14781
40035,2004,14815
40035,2005,14995
40035,2006,15006
40035,2007,15136
40035,2008,15101
40035,2009,15158
40035,2010,15059
40035,2011,14938
40035,2012,14720
40035,2013,999999
40035,2014,999999
40037,2001,67903
40037,2002,68346
40037,2003,68320
40037,2004,68138
40037,2005,68059
40037,2006,68216
40037,2007,68835
40037,2008,69514
40037,2009,70244
40037,2010,70203
40037,2011,70687
40037,2012,70889
40037,2013,999999
40037,2014,999999
40039,2001,25696
40039,2002,25195
40039,2003,25319
40039,2004,25339
40039,2005,25501
40039,2006,25704
40039,2007,25865
40039,2008,26272
40039,2009,26717
40039,2010,27490
40039,2011,27722
40039,2012,28511
40039,2013,999999
40039,2014,999999
40041,2001,37643
40041,2002,37935
40041,2003,38504
40041,2004,38797
40041,2005,38980
40041,2006,39873
40041,2007,40511
40041,2008,40463
40041,2009,40555
40041,2010,41542
40041,2011,41411
40041,2012,41397
40041,2013,999999
40041,2014,999999
40043,2001,4597
40043,2002,4513
40043,2003,4471
40043,2004,4512
40043,2005,4398
40043,2006,4369
40043,2007,4368
40043,2008,4416
40043,2009,4404
40043,2010,4825
40043,2011,4760
40043,2012,4786
40043,2013,999999
40043,2014,999999
40045,2001,3896
40045,2002,3954
40045,2003,3909
40045,2004,3909
40045,2005,3870
40045,2006,3769
40045,2007,3836
40045,2008,3877
40045,2009,3925
40045,2010,4149
40045,2011,4042
40045,2012,4069
40045,2013,999999
40045,2014,999999
40047,2001,57181
40047,2002,57115
40047,2003,57149
40047,2004,57169
40047,2005,56940
40047,2006,57145
40047,2007,57434
40047,2008,58053
40047,2009,58928
40047,2010,60758
40047,2011,60706
40047,2012,61278
40047,2013,999999
40047,2014,999999
40049,2001,27021
40049,2002,27040
40049,2003,26964
40049,2004,26787
40049,2005,26864
40049,2006,26955
40049,2007,27074
40049,2008,27128
40049,2009,27113
40049,2010,27552
40049,2011,27381
40049,2012,27302
40049,2013,999999
40049,2014,999999
40051,2001,45844
40051,2002,46620
40051,2003,47080
40051,2004,47929
40051,2005,48942
40051,2006,50051
40051,2007,50428
40051,2008,51099
40051,2009,51649
40051,2010,52481
40051,2011,52760
40051,2012,53054
40051,2013,999999
40051,2014,999999
40053,2001,5019
40053,2002,4931
40053,2003,4865
40053,2004,4696
40053,2005,4656
40053,2006,4513
40053,2007,4482
40053,2008,4448
40053,2009,4317
40053,2010,4535
40053,2011,4546
40053,2012,4510
40053,2013,999999
40053,2014,999999
40055,2001,5837
40055,2002,5861
40055,2003,5781
40055,2004,5807
40055,2005,5799
40055,2006,5739
40055,2007,5803
40055,2008,5820
40055,2009,5830
40055,2010,6205
40055,2011,6152
40055,2012,6059
40055,2013,999999
40055,2014,999999
40057,2001,3155
40057,2002,3050
40057,2003,2986
40057,2004,2939
40057,2005,2955
40057,2006,2916
40057,2007,2833
40057,2008,2834
40057,2009,2843
40057,2010,2917
40057,2011,2936
40057,2012,2907
40057,2013,999999
40057,2014,999999
40059,2001,3421
40059,2002,3414
40059,2003,3321
40059,2004,3341
40059,2005,3301
40059,2006,3333
40059,2007,3302
40059,2008,3385
40059,2009,3377
40059,2010,3694
40059,2011,3707
40059,2012,3707
40059,2013,999999
40059,2014,999999
40061,2001,11755
40061,2002,11728
40061,2003,11870
40061,2004,11955
40061,2005,11952
40061,2006,12058
40061,2007,12102
40061,2008,12266
40061,2009,12393
40061,2010,12741
40061,2011,12712
40061,2012,12866
40061,2013,999999
40061,2014,999999
40063,2001,13876
40063,2002,13934
40063,2003,13833
40063,2004,13762
40063,2005,13717
40063,2006,13605
40063,2007,13651
40063,2008,13630
40063,2009,13819
40063,2010,14020
40063,2011,13854
40063,2012,13797
40063,2013,999999
40063,2014,999999
40065,2001,27890
40065,2002,27347
40065,2003,27203
40065,2004,27181
40065,2005,26471
40065,2006,26241
40065,2007,25739
40065,2008,25336
40065,2009,25369
40065,2010,26467
40065,2011,26418
40065,2012,26260
40065,2013,999999
40065,2014,999999
40067,2001,6646
40067,2002,6508
40067,2003,6466
40067,2004,6417
40067,2005,6375
40067,2006,6289
40067,2007,6228
40067,2008,6231
40067,2009,6319
40067,2010,6446
40067,2011,6438
40067,2012,6329
40067,2013,999999
40067,2014,999999
40069,2001,10437
40069,2002,10386
40069,2003,10351
40069,2004,10243
40069,2005,10203
40069,2006,10421
40069,2007,10458
40069,2008,10428
40069,2009,10468
40069,2010,10989
40069,2011,11077
40069,2012,10987
40069,2013,999999
40069,2014,999999
40071,2001,47437
40071,2002,47529
40071,2003,47107
40071,2004,46590
40071,2005,46079
40071,2006,45760
40071,2007,45955
40071,2008,45886
40071,2009,46110
40071,2010,46429
40071,2011,45815
40071,2012,45681
40071,2013,999999
40071,2014,999999
40073,2001,13843
40073,2002,13816
40073,2003,13961
40073,2004,13974
40073,2005,14076
40073,2006,14092
40073,2007,14279
